x-axis,1
second,Volt
+98.28800E-03,+2.39108040E+00
+98.32000E-03,+2.39108040E+00
+98.35200E-03,+2.39484925E+00
+98.38400E-03,+2.39535176E+00
+98.41600E-03,+2.39484925E+00
+98.44800E-03,+2.39535176E+00
+98.48000E-03,+2.39108040E+00
+98.51200E-03,+2.39108040E+00
+98.54400E-03,+2.39108040E+00
+98.57600E-03,+2.39108040E+00
+98.60800E-03,+2.39108040E+00
+98.64000E-03,+2.39108040E+00
+98.67200E-03,+2.39108040E+00
+98.70400E-03,+2.39484925E+00
+98.73600E-03,+2.39535176E+00
+98.76800E-03,+2.39484925E+00
+98.80000E-03,+2.39535176E+00
+98.83200E-03,+2.39108040E+00
+98.86400E-03,+2.38731156E+00
+98.89600E-03,+2.39057789E+00
+98.92800E-03,+2.39535176E+00
+98.96000E-03,+2.39108040E+00
+98.99200E-03,+2.39108040E+00
+99.02400E-03,+2.38731156E+00
+99.05600E-03,+2.38680905E+00
+99.08800E-03,+2.39108040E+00
+99.12000E-03,+2.38731156E+00
+99.15200E-03,+2.38304020E+00
+99.18400E-03,+2.38680905E+00
+99.21600E-03,+2.38731156E+00
+99.24800E-03,+2.38680905E+00
+99.28000E-03,+2.39108040E+00
+99.31200E-03,+2.38731156E+00
+99.34400E-03,+2.38680905E+00
+99.37600E-03,+2.38731156E+00
+99.40800E-03,+2.38680905E+00
+99.44000E-03,+2.38731156E+00
+99.47200E-03,+2.38680905E+00
+99.50400E-03,+2.38731156E+00
+99.53600E-03,+2.38304020E+00
+99.56800E-03,+2.38680905E+00
+99.60000E-03,+2.38731156E+00
+99.63200E-03,+2.38304020E+00
+99.66400E-03,+2.38680905E+00
+99.69600E-03,+2.39108040E+00
+99.72800E-03,+2.38731156E+00
+99.76000E-03,+2.38304020E+00
+99.79200E-03,+2.38304020E+00
+99.82400E-03,+2.38304020E+00
+99.85600E-03,+2.38304020E+00
+99.88800E-03,+2.38304020E+00
+99.92000E-03,+2.38304020E+00
+99.95200E-03,+2.38304020E+00
+99.98400E-03,+2.38304020E+00
+100.01600E-03,+2.38304020E+00
+100.04800E-03,+2.38304020E+00
+100.08000E-03,+2.38304020E+00
+100.11200E-03,+2.38304020E+00
+100.14400E-03,+2.38304020E+00
+100.17600E-03,+2.38304020E+00
+100.20800E-03,+2.38304020E+00
+100.24000E-03,+2.38304020E+00
+100.27200E-03,+2.38680905E+00
+100.30400E-03,+2.39108040E+00
+100.33600E-03,+2.38731156E+00
+100.36800E-03,+2.38304020E+00
+100.40000E-03,+2.38304020E+00
+100.43200E-03,+2.37927136E+00
+100.46400E-03,+2.37876884E+00
+100.49600E-03,+2.38304020E+00
+100.52800E-03,+2.37927136E+00
+100.56000E-03,+2.37500000E+00
+100.59200E-03,+2.37876884E+00
+100.62400E-03,+2.37927136E+00
+100.65600E-03,+2.37876884E+00
+100.68800E-03,+2.38304020E+00
+100.72000E-03,+2.38304020E+00
+100.75200E-03,+2.38304020E+00
+100.78400E-03,+2.38304020E+00
+100.81600E-03,+2.38304020E+00
+100.84800E-03,+2.37927136E+00
+100.88000E-03,+2.37500000E+00
+100.91200E-03,+2.37500000E+00
+100.94400E-03,+2.37876884E+00
+100.97600E-03,+2.38304020E+00
+101.00800E-03,+2.37927136E+00
+101.04000E-03,+2.37500000E+00
+101.07200E-03,+2.37876884E+00
+101.10400E-03,+2.38304020E+00
+101.13600E-03,+2.37927136E+00
+101.16800E-03,+2.37500000E+00
+101.20000E-03,+2.37500000E+00
+101.23200E-03,+2.37876884E+00
+101.26400E-03,+2.37927136E+00
+101.29600E-03,+2.37500000E+00
+101.32800E-03,+2.37500000E+00
+101.36000E-03,+2.37500000E+00
+101.39200E-03,+2.37500000E+00
+101.42400E-03,+2.37500000E+00
+101.45600E-03,+2.37500000E+00
+101.48800E-03,+2.37500000E+00
+101.52000E-03,+2.37500000E+00
+101.55200E-03,+2.37123116E+00
+101.58400E-03,+2.37072864E+00
+101.61600E-03,+2.37500000E+00
+101.64800E-03,+2.37500000E+00
+101.68000E-03,+2.37500000E+00
+101.71200E-03,+2.37500000E+00
+101.74400E-03,+2.37500000E+00
+101.77600E-03,+2.37500000E+00
+101.80800E-03,+2.37500000E+00
+101.84000E-03,+2.37500000E+00
+101.87200E-03,+2.37123116E+00
+101.90400E-03,+2.37072864E+00
+101.93600E-03,+2.37500000E+00
+101.96800E-03,+2.37500000E+00
+102.00000E-03,+2.37123116E+00
+102.03200E-03,+2.36695980E+00
+102.06400E-03,+2.37072864E+00
+102.09600E-03,+2.37123116E+00
+102.12800E-03,+2.37072864E+00
